id,front,nmaterials,minPoint,maxPoint,aligned.dims,index,variantIds,isCornerPiece,setIds,componentIds
s__1981,"0,0,1",1,"-0.730001, 0.0, -0.250001","0.73, 0.641878, 0.250001","146.00009, 64.1878, 50.000202",1511,,,,
s__1982,"0,0,1",3,"-0.21, -2.9802322E-8, -0.21","0.21, 0.460481, 0.21","42.0, 46.048103, 42.0",1512,,,,
s__1983,"0,0,1",3,"-0.21, 0.0, -0.21","0.21, 1.0158, 0.21","42.0, 101.58, 42.0",1513,,,,
s__1984,"0,0,1",1,"-0.71, 0.0, -0.210001","0.71, 0.70534, 0.210001","142.0, 70.534004, 42.000202",1514,,,,
s__1985,"0,0,1",3,"-0.38, 5.9604645E-8, -0.4","0.38, 0.707989, 0.4","76.0, 70.79889, 80.0",1515,,,,
s__1986,"0,0,1",3,"-1.2, 0.0, -0.300001","1.2, 2.23403, 0.300001","240.00002, 223.403, 60.0002",1516,,,,
s__1987,"0,0,1",2,"-1.03713, -0.0016934276, -0.503636","1.07291, 0.735, 0.41636598","211.004, 73.66934, 92.0002",1517,,,,
s__1988,"0,0,1",2,"-0.425, 9.536743E-7, -0.425","0.425, 0.316853, 0.425","85.0, 31.685204, 85.0",1518,,,,
s__1989,"0,0,1",3,"-0.42, 0.0, -0.17","0.42, 0.509834, 0.17","84.0, 50.9834, 34.0",1519,,,,
s__1990,"0,0,1",1,"-0.29, -1.09136105E-4, -0.28","0.29, 0.785933, 0.28","58.0, 78.60422, 56.0",1520,,,,
s__1991,"0,0,1",2,"-0.38, -4.452467E-5, -0.43","0.38, 0.798553, 0.43","76.0, 79.85976, 86.0",1521,,,105,
s__1992,"0,0,1",2,"-0.46, -2.9802322E-8, -0.46","0.46, 0.402836, 0.46","92.0, 40.283604, 92.0",1522,,,,
s__1993,"0,0,1",2,"-0.76, -4.452467E-5, -0.43000102","0.76, 0.798553, 0.43000102","152.0, 79.85976, 86.0002",1523,,,105,
s__1994,"0,0,1",4,"-0.18, 0.0, -0.18","0.18, 0.664859, 0.18","36.0, 66.4859, 36.0",1524,,,,
s__1995,"0,0,1",3,"-0.0849991, 0.0, -0.08500001","0.08499889, 1.75616, 0.0850001","16.9998, 175.616, 17.00001",1525,,,,
s__1996,"0,0,1",5,"-0.647015, 0.0, -1.07002","0.652985, 1.4862, 1.0699799","130.0, 148.62, 214.0",1526,,,,
s__1997,"0,0,1",1,"-0.25, 0.0, -0.25","0.25, 0.429474, 0.25","50.0, 42.9474, 50.0",1527,,,,
s__1998,"0,0,1",3,"-0.585, 0.0, -0.185001","0.585, 0.423459, 0.185001","116.99999, 42.345898, 37.0002",1528,,,,
s__1999,"0,0,1",2,"-0.25, 0.0, -0.22","0.25, 0.405, 0.22","50.0, 40.5, 44.0",1529,,,,
s__2000,"0,0,1",1,"-0.33, 0.0, -0.215","0.33, 0.4515, 0.215","66.0, 45.15, 43.0",1530,,,,
s__2001,"0,0,1",6,"-0.6453661, -1.1920929E-7, -0.905","0.650215, 1.37, 0.905","129.5581, 137.0, 181.0",1531,,,,
s__2002,"0,0,1",5,"-1.045, -1.1920929E-7, -1.1199999","1.045, 1.54747, 1.1199999","208.99998, 154.74701, 224.0",1532,,,,
s__2003,"0,0,1",3,"-0.4, -5.9604645E-8, -0.905","0.4, 0.802472, 0.905","80.0, 80.2472, 181.0",1533,,,,
s__2004,"0,0,1",2,"-0.23, 0.0, -0.275","0.23, 0.829067, 0.275","46.0, 82.9067, 55.0",1534,,,,
s__2005,"0,0,1",2,"-0.65, 0.0, -0.385","0.65, 0.75, 0.385","130.0, 75.0, 77.0",1535,,,,
s__2006,"0,0,1",2,"-0.5, 0.0, -0.215","0.5, 0.75, 0.215","100.0, 75.0, 43.0",1536,,,,
s__2007,"0,0,1",2,"-0.339999, 0.0, -0.0100002","0.34, 0.68, 0.00999998","67.9999, 68.0, 2.0000181",1537,,,,
s__2008,"0,0,1",4,"-0.16, -5.9604645E-8, -0.16","0.16, 0.527378, 0.16","32.0, 52.7378, 32.0",1538,,,,
s__2009,"0,0,1",7,"-0.2, 0.0, -0.2","0.2, 0.674607, 0.2","40.0, 67.4607, 40.0",1539,,,,
s__2010,"0,0,1",2,"-0.645, 0.0, -0.0700021","0.645, 2.5, 0.070002","129.0, 250.0, 14.00041",1540,,,70,
s__2011,"0,0,1",2,"-0.37, 0.0, -0.0700012","0.37, 2.5, 0.07000111","74.0, 250.0, 14.000231",1541,,,70,
s__2012,"0,0,1",3,"-0.525, 0.0, -0.0600017","0.525, 1.6, 0.060001597","104.99999, 160.0, 12.00033",1542,,,71,
s__2013,"0,0,1",2,"-0.800001, 0.0, -0.0700026","0.800001, 1.68, 0.140003","160.0002, 168.0, 21.000559",1543,,,71,
s__2014,"0,0,1",3,"-1.15, 0.0, -0.0800029","1.15, 2.5, 0.0800027","230.0, 250.0, 16.00056",1544,,,71,
s__2015,"0,0,1",5,"-2.25, 0.0, -0.150003","2.25, 1.5, 0.150003","450.0, 150.0, 30.0006",1545,,,,
s__2016,"0,0,1",4,"-0.56, 0.0, -0.0600017","0.56, 1.6, 0.050001696","112.0, 160.0, 11.0003395",1546,,,72,
s__2017,"0,0,1",4,"-0.56, 0.0, -0.0600017","0.56, 0.660484, 0.050001696","112.0, 66.0484, 11.0003395",1547,,,72,
s__2019,"0,0,1",5,"-0.465, 0.0, -0.07994069","0.465, 0.974161, 0.0899408","93.0, 97.4161, 16.988152",1548,,,,
s__2020,"0,0,1",2,"-0.28, 0.0, -0.21","0.28, 0.49, 0.21","56.0, 49.0, 42.0",1549,,,34,
s__2021,"0,0,1",3,"-0.415001, 0.0, -0.235001","0.415, 0.805, 0.23499998","83.0001, 80.5, 47.0001",1550,,,34,
s__2022,"0,0,1",2,"-0.56500006, 0.0, -0.200002","0.565001, 1.8, 0.2","113.0001, 180.0, 40.0002",1551,,,,
s__2023,"0,0,1",3,"-0.55, -2.9802322E-8, -0.39500004","0.55, 0.35, 0.395001","110.0, 35.0, 79.0001",1552,,,34,
s__2024,"0,0,1",2,"-0.11, 0.0, -0.075","0.11, 0.330472, 0.075","22.0, 33.0472, 15.000001",1553,,,,
s__2025,"0,0,1",3,"-0.25, 5.9604645E-8, -0.01","0.25, 0.5, 0.0100007","50.0, 49.999996, 2.00007",1554,,,,
s__2026,"0,0,1",5,"-0.09, 0.0, -0.09","0.09, 0.407882, 0.09","18.0, 40.7882, 18.0",1555,,,,
s__2027,"0,0,1",1,"-0.21, 0.0, -0.21","0.21, 0.6, 0.21","42.0, 60.000004, 42.0",1556,,,,
s__2028,"0,0,1",5,"-0.2, 0.0, -0.2","0.2, 0.805739, 0.2","40.0, 80.5739, 40.0",1557,,,,
s__2029,"0,0,1",2,"-0.15, 0.0, -0.015","0.15, 0.3, 0.0150003","30.000002, 30.000002, 3.00003",1558,,,,
s__2030,"0,0,1",2,"-0.251399, 2.8264523E-4, -0.223466","0.251399, 0.850959, 0.223466","50.2798, 85.06764, 44.6932",1559,,,,
s__2031,"0,0,1",8,"-1.15, 0.0, -0.709954","1.15, 1.18963, 0.709954","230.0, 118.963005, 141.99081",1560,,,,
s__2032,"0,0,1",10,"-0.165, 0.0, -0.25","0.165, 1.00161, 0.25","33.0, 100.161, 50.0",1561,,,,
s__2033,"0,0,1",10,"-0.24, 0.0, -0.121043","0.24, 0.415993, 0.118957","48.0, 41.5993, 24.0",1562,,,,
s__2034,"0,0,1",13,"-0.475, 0.0, -0.2","0.475, 1.04821, 0.2","95.0, 104.821, 40.0",1563,,,,
s__2035,"0,0,1",3,"-0.13, 0.0, -0.13","0.13, 1.54571, 0.13","26.0, 154.571, 26.0",1564,,,,
s__2036,"0,0,1",8,"-0.255, 7.3313713E-6, -0.095","0.255, 0.384357, 0.095","51.0, 38.434963, 19.0",1565,,,,
s__2037,"0,0,1",5,"-0.395, 0.0, -0.13","0.395, 1.51252, 0.13","79.0, 151.252, 26.0",1566,,,,
s__2038,"0,0,1",6,"-0.495, -1.1920929E-7, -1.095","0.495, 0.955529, 1.095","99.0, 95.5529, 219.0",1567,,,,
s__2039,"0,0,1",4,"-0.404999, -4.4733286E-5, -0.22","0.402999, 0.45, 0.22","80.7998, 45.004475, 44.0",1568,,,21,
s__2040,"0,0,1",4,"-0.77, 0.0, -0.24","0.77, 2.22624, 0.24","154.0, 222.624, 48.0",1569,,,63,
s__2041,"0,0,1",3,"-1.07512, 0.0, -0.17000002","1.07512, 2.38918, 0.17000002","215.02399, 238.918, 34.0",1570,,,63,
s__2042,"0,0,1",3,"-0.72, 0.0, -0.25","0.72, 0.92, 0.25","144.0, 92.0, 50.0",1571,,,63,
s__2043,"0,0,1",2,"-0.6, 0.0, -0.29","0.59999907, 2.07, 0.29","119.99991, 207.0, 58.0",1572,,,63,
s__2044,"0,0,1",2,"-0.86, 0.0, -0.3","0.85999906, 2.11, 0.3","171.99991, 210.99998, 60.000004",1573,,,63,
s__2045,"0,0,1",4,"-0.545, -7.8964233E-4, -0.2","0.545, 1.57412, 0.2","109.0, 157.49097, 40.0",1574,,,63,
s__2046,"0,0,1",1,"-0.58, 0.0, -0.58","0.58, 0.75, 0.58","116.0, 75.0, 116.0",1575,,,63,
s__2047,"0,0,1",1,"-0.235, 0.0, -0.17","0.235, 0.7, 0.17","47.0, 70.0, 34.0",1576,,,63,
s__2048,"0,0,1",5,"-0.855018, 0.0, -1.06002","0.855018, 1.19978, 1.06002","171.0036, 119.978004, 212.004",1577,,,63,
s__2049,"0,0,1",2,"-0.23, 0.0, -0.239991","0.23, 0.967068, 0.240009","46.0, 96.7068, 48.0",1578,,,63,
s__2050,"0,0,1",1,"-0.245, 0.0, -0.125","0.245, 1.2, 0.125","49.0, 120.00001, 25.0",1579,,,63,
s__2051,"0,0,1",2,"-0.215, 0.0, -0.185","0.215, 0.647137, 0.185","43.0, 64.7137, 37.0",1580,,,64,
s__2052,"0,0,1",1,"-0.65, 0.0, -0.33","0.649999, 2.05, 0.33","129.99991, 205.0, 66.0",1581,,,64,
s__2053,"0,0,1",4,"-0.53, 0.0, -0.23499998","0.53, 0.85, 0.23499998","105.99999, 85.0, 47.0",1582,,,64,
s__2054,"0,0,1",2,"-0.7, 0.0, -0.22","0.7, 2.4, 0.22","140.0, 240.00002, 44.0",1583,,,64,
s__2055,"0,0,1",4,"-0.974999, 0.0, -1.08","0.974999, 1.15, 1.08","194.9998, 115.00001, 216.00002",1584,,,64,
s__2056,"0,0,1",1,"-0.5, 0.0, -0.22","0.5, 2.4, 0.223149","100.0, 240.00002, 44.3149",1585,,,64,
s__2057,"0,0,1",2,"-0.5, 0.0, -0.22","0.5, 2.4, 0.22","100.0, 240.00002, 44.0",1586,,,64,
s__2058,"0,0,1",3,"-0.695, 0.0, -0.26","0.695, 2.24, 0.26","139.0, 224.0, 52.0",1587,,,64,
s__2059,"0,0,1",3,"-0.55, 0.0, -0.46","0.55, 0.72, 0.46","110.0, 72.0, 92.0",1588,,,,
s__2060,"0,0,1",1,"-0.95, 0.0, -0.42","0.95, 0.834966, 0.420033","190.0, 83.4966, 84.003296",1589,,,,
s__2061,"0,0,1",2,"-0.34, -9.059906E-6, -0.36","0.34, 1.04747, 0.36","68.0, 104.7479, 72.0",1590,,,,
s__2062,"0,0,1",2,"-0.34, 0.0, -0.345","0.34, 0.840158, 0.344789","68.0, 84.0158, 68.9789",1591,,,,
s__2083,"0,0,1",1,"-0.3, -7.510185E-5, -0.235","0.3, 0.91756, 0.235","60.000004, 91.763504, 47.0",1592,,,,
s__2084,"0,0,1",1,"-0.295, -0.00805831, -0.225","0.295, 0.902088, 0.225","58.999996, 91.01463, 45.0",1593,,,,
s__2085,"0,0,1",1,"-0.305, -0.0020210743, -0.215","0.305, 1.07993, 0.215","61.0, 108.19511, 43.0",1594,,,,
s__2086,"0,0,1",1,"-0.355, -0.0023605824, -0.28","0.355, 1.51835, 0.28","71.0, 152.07106, 56.0",1595,,,,
s__2087,"0,0,1",1,"-0.245, -4.6026707E-4, -0.195","0.245, 1.06693, 0.195","49.0, 106.73903, 39.0",1596,,,,
s__2088,"0,0,1",1,"-0.51, -0.005367756, -0.815","0.51, 1.63627, 0.815","102.0, 164.16377, 163.0",1597,,,,
s__2089,"0,0,1",5,"-0.785, -5.9604645E-8, -1.025","0.785, 0.953819, 1.025","157.0, 95.381905, 205.0",1598,,,,
s__2090,"0,0,1",2,"-0.6, 0.0, -0.215","0.6, 0.82, 0.215","120.00001, 82.0, 43.0",1599,,,35,
s__2091,"0,0,1",2,"-0.6, 0.0, -0.215","0.6, 0.82, 0.215","120.00001, 82.0, 43.0",1600,,,36,
s__2092,"0,0,1",2,"-0.4, 0.0, -0.215","0.4, 0.82, 0.215","80.0, 82.0, 43.0",1601,,,24,
s__2093,"0,0,1",4,"-0.175, 0.0, -0.285","0.175, 1.7, 0.285","35.0, 170.0, 57.0",1602,,,35,
s__2094,"0,0,1",3,"-0.175, 0.0, -0.28499997","0.175, 1.0, 0.28499997","35.0, 100.0, 57.0",1603,,,35,
s__2095,"0,0,1",3,"-0.6, -4.4733286E-5, -0.2","0.6, 0.47, 0.2","120.00001, 47.00447, 40.0",1604,,,,
s__2096,"0,0,1",4,"-0.63, -4.4733286E-5, -0.22999999","0.63, 0.482044, 0.22999999","126.0, 48.208878, 46.0",1605,,,23,
s__2097,"0,0,1",3,"-0.225, -4.4703484E-5, -0.19","0.225, 0.64, 0.19","45.0, 64.00447, 38.0",1606,,,36,
s__2098,"0,0,1",3,"-0.225, -4.4703484E-5, -0.19","0.225, 0.77, 0.19","45.0, 77.00447, 38.0",1607,,,36,
s__2099,"0,0,1",3,"-0.21, 0.0, -0.18","0.21, 0.41, 0.18","42.0, 41.0, 36.0",1608,,,25,
s__2100,"0,0,1",3,"-0.21, 0.0, -0.18","0.21, 0.56, 0.18","42.0, 56.0, 36.0",1609,,,23,
s__2101,"0,0,1",4,"-0.21, -4.4703484E-5, -0.18","0.21, 0.63, 0.18","42.0, 63.00447, 36.0",1610,,,25,
s__2103,"0,0,1",3,"-0.495, 0.0, -0.225","0.495, 0.66, 0.225","99.0, 66.0, 45.0",1611,,,23,
s__2104,"0,0,1",3,"-0.55, 0.0, -0.225","0.55, 0.66, 0.225","110.0, 66.0, 45.0",1612,,,25,
s__2105,"0,0,1",4,"-0.4, -4.4703484E-5, -0.23499998","0.4, 0.63, 0.23499998","80.0, 63.004475, 47.0",1613,,,23,
s__2106,"0,0,1",3,"-1.195, 0.0, -0.22999999","1.195, 1.75, 0.22999999","239.00002, 175.0, 46.0",1614,,,"22,23,24,25,148",
s__2107,"0,0,1",3,"-1.2, 0.0, -0.20499998","1.2, 1.95, 0.20499998","240.00002, 195.0, 41.0",1615,,,,
s__2108,"0,0,1",1,"-0.4, -5.5879354E-9, -0.13","0.4, 0.022, 0.13","80.0, 2.2000005, 26.0",1616,,,"22,23,24,25,148",
s__2109,"0,0,1",1,"-0.399998, -1.9844063E-4, -0.12964499","0.400002, 0.0218016, 0.130355","80.0, 2.200004, 26.0",1617,,,36,
s__2110,"0,0,1",3,"-0.45, -4.4733286E-5, -0.45","0.45, 0.4, 0.45","90.0, 40.004475, 90.0",1618,,,"22,23,24,25,148",
s__2111,"0,0,1",3,"-0.3, -4.4733286E-5, -0.4","0.3, 0.395, 0.4","60.000004, 39.50447, 80.0",1619,,,25,
s__2112,"0,0,1",3,"-0.6, 0.0, -0.22999999","0.6, 0.68, 0.23499998","120.00001, 68.0, 46.5",1620,,,23,
s__2113,"0,0,1",1,"-0.4, 0.0, -0.25","0.4, 0.77, 0.25","80.0, 77.0, 50.0",1621,,,35,
s__2114,"0,0,1",4,"-0.87, 0.0, -0.375","0.86999905, 0.77, 0.375","173.99991, 77.0, 75.0",1622,,,22,
s__2115,"0,0,1",3,"-0.5, 0.0, -0.3","0.5, 0.77, 0.3","100.0, 77.0, 60.000004",1623,,,35,
s__2116,"0,0,1",3,"-0.65, 0.0, -0.3","0.65, 0.75, 0.3","130.0, 75.0, 60.000004",1624,,,25,
s__2117,"0,0,1",3,"-0.6, 0.0, -0.3","0.6, 0.77, 0.3","120.00001, 77.0, 60.000004",1625,,,22,
s__2118,"0,0,1",3,"-0.5, 0.0, -0.3","0.5, 0.77, 0.3","100.0, 77.0, 60.000004",1626,,,22,
s__2119,"0,0,1",3,"-0.46, 0.0, -0.24","0.46, 0.88, 0.24","92.0, 88.0, 48.0",1627,,,"22,23,24,25,148",
s__2120,"0,0,1",3,"-0.81499994, 0.0, -0.45","0.814999, 0.75, 0.45","162.99991, 75.0, 90.0",1628,,,"22,23,24,25,148",
s__2121,"0,0,1",4,"-0.77, 0.0, -0.375","0.769999, 0.77, 0.375","153.99991, 77.0, 75.0",1629,,,"22,23,24,25,148",
s__2122,"0,0,1",4,"-0.585, -4.4733286E-5, -0.275","0.585, 0.4, 0.275","116.99999, 40.00447, 55.0",1630,,,25,
s__2123,"0,0,1",4,"-0.55, -4.4703484E-5, -0.3","0.55, 0.77, 0.3","110.0, 77.00447, 60.000004",1631,,,22,
s__2124,"0,0,1",3,"-0.955, 0.0, -0.20999998","0.955, 1.38, 0.20999998","191.0, 138.0, 42.0",1632,,,25,
s__2125,"0,0,1",3,"-0.7, 0.0, -0.3","0.7, 2.0, 0.3","140.0, 200.0, 60.000004",1633,,,148,
s__2126,"0,0,1",4,"-0.3, 0.0, -0.3","0.3, 2.06, 0.3","60.000004, 206.0, 60.000004",1634,,1,148,
s__2127,"0,0,1",3,"-0.6, 0.0, -0.225","0.6, 0.68, 0.225","120.00001, 68.0, 45.0",1635,,,"22,25,148",
s__2129,"0,0,1",5,"-0.9, 0.0, -0.23","0.9, 0.84, 0.23","180.0, 84.0, 46.0",1636,,,"22,25,148",
s__2130,"0,0,1",3,"-0.5, -4.4703484E-5, -0.2","0.5, 0.53, 0.2","100.0, 53.004467, 40.0",1637,,,35,
s__2131,"0,0,1",2,"-0.7, 0.0, -0.2","0.7, 1.22, 0.2","140.0, 122.0, 40.0",1638,,,"22,23,24,25,148",
s__2132,"0,0,1",5,"-0.885, -5.9604645E-8, -1.025","0.885, 0.953819, 1.025","177.0, 95.381905, 205.0",1639,,,,
s__2133,"0,0,1",4,"-0.65, 0.0, -0.35","0.65, 0.77, 0.35","130.0, 77.0, 70.0",1640,,,22,
s__2134,"0,0,1",4,"-0.539998, 2.1457672E-6, -0.539998","0.54, 1.76, 0.54","107.9998, 175.99979, 107.9998",1641,,1,22,
s__2135,"0,0,1",5,"-0.7, 0.0, -0.445","0.7, 1.43, 0.445","140.0, 143.0, 89.0",1642,,1,22,
s__2136,"0,0,1",5,"-0.7, 0.0, -0.445","0.7, 1.43, 0.445","140.0, 143.0, 89.0",1643,,1,22,
s__2137,"0,0,1",5,"-0.6, 0.0, -0.445","0.6, 1.97, 0.445","120.00001, 197.0, 89.0",1644,,1,35,
s__2138,"0,0,1",5,"-0.6, 0.0, -0.445","0.6, 1.97, 0.445","120.00001, 197.0, 89.0",1645,,1,35,
s__2139,"0,0,1",4,"-0.6, 0.0, -0.445","0.6, 0.772, 0.445","120.00001, 77.200005, 89.0",1646,,1,35,
s__2140,"0,0,1",4,"-0.6, 0.0, -0.445","0.6, 0.772, 0.445","120.00001, 77.200005, 89.0",1647,,1,35,
s__2141,"0,0,1",3,"-0.6, 0.0, -0.3","0.6, 1.69995, 0.3","120.00001, 169.995, 60.000004",1648,,,35,
s__2142,"0,0,1",3,"-0.3, -2.3841858E-7, -0.3","0.3, 1.26, 0.3","60.000004, 126.000015, 60.000004",1649,,,36,
s__2143,"0,0,1",4,"-1.0, -4.4822693E-5, -0.85","1.0, 2.16, 0.85","200.0, 216.00449, 170.0",1650,,1,24,
s__2144,"0,0,1",4,"-1.0, -4.4822693E-5, -0.85","1.0, 2.16, 0.85","200.0, 216.00449, 170.0",1651,,1,24,
s__2145,"0,0,1",1,"-0.6, 0.0, -0.3","0.6, 0.77, 0.3","120.00001, 77.0, 60.000004",1652,,,"22,23,24,25,148",
s__2146,"0,0,1",2,"-0.33, 0.0, -0.24","0.33, 1.81, 0.24","66.0, 181.0, 48.0",1653,,,36,
s__2147,"0,0,1",3,"-0.4, 3.695488E-5, -0.3","0.4, 1.52, 0.3","80.0, 151.9963, 60.000004",1654,,,24,
s__2148,"0,0,1",5,"-0.44, 2.2053719E-6, -0.44","0.44, 0.77, 0.44","88.0, 76.99978, 88.0",1655,,1,24,
s__2149,"0,0,1",4,"-0.55499995, 2.1457672E-6, -0.55499995","0.554911, 1.43, 0.554911","110.991104, 142.99979, 110.991104",1656,,1,22,
s__2150,"0,0,1",3,"-0.55, 2.1457672E-6, -0.35","0.55, 1.52, 0.35","110.0, 151.99979, 70.0",1657,,,24,
s__2151,"0,0,1",3,"-0.65, 0.0, -0.4","0.65, 1.52, 0.4","130.0, 152.0, 80.0",1658,,,24,
s__2153,"0,0,1",3,"-0.435, 0.0, -0.40999997","0.435, 0.71, 0.40999997","87.0, 71.0, 82.0",1659,,,"22,23,24,25,148",
s__2154,"0,0,1",3,"-0.4, 3.6895275E-5, -0.3","0.4, 0.76, 0.3","80.0, 75.99631, 60.000004",1660,,,"22,23,24,25,148",
s__2155,"0,0,1",3,"-0.33, 2.2053719E-6, -0.265","0.33, 0.82, 0.265","66.0, 81.99978, 52.999996",1661,,,"22,23,24,25,148",
s__2156,"0,0,1",2,"-1.215, 0.0, -0.425","1.215, 0.839095, 0.425","243.0, 83.9095, 85.0",1662,,,107,
s__2157,"0,0,1",2,"-0.8249999, 0.0, -0.425","0.824999, 0.838899, 0.425","164.99991, 83.8899, 85.0",1663,,,107,
s__2158,"0,0,1",2,"-1.215, -5.9604645E-8, -0.815","1.215, 0.839095, 0.815","243.0, 83.90951, 163.0",1664,,,107,
s__2159,"0,0,1",3,"-1.145, 0.0, -0.495","1.145, 1.04, 0.495","229.0, 104.0, 99.0",1665,,,,
s__2160,"0,0,1",4,"-1.2, 0.0, -0.52500093","1.2, 0.81156, 0.525","240.00002, 81.156, 105.00009",1666,,,106,
s__2161,"0,0,1",3,"-1.05, 0.0, -0.425","1.05, 0.81, 0.425","209.99998, 81.0, 85.0",1667,,,,
s__2162,"0,0,1",2,"-1.3, 0.0, -0.405","1.3, 0.66133, 0.405","260.0, 66.132996, 81.0",1668,,,,
s__2163,"0,0,1",2,"-1.1, 0.0, -0.47499996","1.1, 0.844512, 0.47499996","220.0, 84.4512, 95.0",1669,,,176,
s__2164,"0,0,1",3,"-1.1, 0.0, -0.48000002","1.1, 0.885316, 0.48000002","220.0, 88.5316, 96.0",1670,,,,
s__2165,"0,0,1",2,"-0.96, 0.0, -0.51","0.960103, 0.816838, 0.51","192.0103, 81.6838, 102.0",1671,,,130,
s__2166,"0,0,1",2,"-0.92, -5.9604645E-8, -0.92","0.92, 0.983315, 0.92","184.0, 98.331505, 184.0",1672,,,,
s__2167,"0,0,1",4,"-0.545, 0.0, -0.52500093","0.545, 0.81156, 0.525","109.0, 81.156, 105.00009",1673,,,106,
s__2168,"0,0,1",2,"-0.33, 0.0, -0.40000004","0.33, 0.846011, 0.40000004","66.0, 84.6011, 80.0",1674,,,176,
s__2169,"0,0,1",2,"-0.44, 0.001413703, -0.44","0.44, 0.7, 0.44","88.0, 69.85863, 88.0",1675,,,108,
s__2170,"0,0,1",2,"-0.440001, 0.001413703, -0.44","0.44, 0.7, 0.44","88.0001, 69.85863, 88.0",1676,,,108,
s__2171,"0,0,1",2,"-0.895, -0.0013478994, -0.475","0.895, 0.987165, 0.475","179.0, 98.85129, 95.0",1677,,,,
s__2172,"0,0,1",2,"-0.495, 0.0, -0.495","0.495, 0.808384, 0.495","99.0, 80.8384, 99.0",1678,,,130,
s__2173,"0,0,1",3,"-1.06983, 0.0, -0.435","1.0701699, 0.798341, 0.435","214.0, 79.8341, 87.0",1679,,,,
s__2174,"0,0,1",3,"-0.4, -5.9604645E-8, -0.42000002","0.4, 0.747047, 0.42000002","80.0, 74.70471, 84.0",1680,,,,
s__2175,"0,0,1",2,"-0.375, 0.0, -0.45","0.375, 0.804165, 0.45","75.0, 80.416504, 90.0",1681,,,,
s__2176,"0,0,1",1,"-1.465, -1.1920929E-7, -0.57","1.465, 0.806998, 0.57","293.0, 80.69981, 114.0",1682,,,,
s__2177,"0,0,1",3,"-0.38, 3.938675E-4, -0.395","0.38, 0.757462, 0.395","76.0, 75.70681, 79.0",1683,,,112,
s__2178,"0,0,1",4,"-0.35, 0.0, -0.375","0.35, 0.999484, 0.375","70.0, 99.9484, 75.0",1684,,,129,
s__2179,"0,0,1",2,"-0.295, 0.0, -0.285","0.295, 0.776684, 0.285","58.999996, 77.668396, 57.0",1685,,,112,
s__2180,"0,0,1",2,"-0.38, 5.9604645E-8, -0.37994897","0.38, 0.801579, 0.38","76.0, 80.15789, 75.9949",1686,,,113,
s__2181,"0,0,1",2,"-0.305, -5.9604645E-8, -0.27","0.305, 0.41, 0.27","61.0, 41.000004, 54.000004",1687,,,113,
s__2182,"0,0,1",4,"-0.29, 0.0, -0.225","0.29, 0.4073, 0.225","58.0, 40.73, 45.0",1688,,,129,
s__2183,"0,0,1",5,"-0.285017, 0.0, -0.29","0.285017, 1.00056, 0.29","57.003403, 100.05601, 58.0",1689,,,,
s__2184,"0,0,1",3,"-0.315, 0.0013506114, -0.215","0.315, 0.381542, 0.215","63.0, 38.019142, 43.0",1690,,,112,
s__2185,"0,0,1",3,"-0.36, -5.9604645E-7, -0.46500003","0.36, 1.02408, 0.46500003","72.0, 102.408066, 93.0",1691,,,146,
s__2186,"0,0,1",3,"-0.26, -2.9802322E-7, -0.320028","0.26, 0.520804, 0.32","52.0, 52.08043, 64.0028",1692,,,146,
s__2187,"0,0,1",3,"-0.535, 0.0, -0.305","0.535, 1.21972, 0.305","107.00001, 121.97199, 61.0",1693,,,,
s__2188,"0,0,1",4,"-0.23, 0.0, -0.19","0.23, 0.859537, 0.19","46.0, 85.9537, 38.0",1694,,,,
s__2189,"0,0,1",2,"-0.265, 0.0, -0.315","0.265, 1.07155, 0.315","52.999996, 107.155, 63.0",1695,,,,
s__2190,"0,0,1",4,"-0.334872, 0.0, -0.29995704","0.334872, 0.714493, 0.300043","66.9744, 71.449295, 60.0",1696,,,,
s__2191,"0,0,1",2,"-0.28, -9.608269E-4, -0.355","0.28, 0.790905, 0.355","56.0, 79.18658, 71.0",1697,,,,
s__2192,"0,0,1",4,"-0.23, 0.0, -0.28500003","0.23, 0.869143, 0.28500003","46.0, 86.9143, 57.0",1698,,,,
s__2193,"0,0,1",5,"-0.285, -2.682209E-6, -0.26461196","0.285, 0.709397, 0.265","57.0, 70.93997, 52.9612",1699,,,,
s__2194,"0,0,1",3,"-0.345, 0.0, -0.38","0.345, 0.865532, 0.37896603","69.0, 86.5532, 75.8966",1700,,,113,
s__2195,"0,0,1",3,"-0.315, -2.5093555E-5, -0.77467597","0.315, 0.966557, 0.775","63.0, 96.65821, 154.9676",1701,,,113,
s__2196,"0,0,1",3,"-0.37, 0.0, -0.37","0.37, 0.820002, 0.37","74.0, 82.0002, 74.0",1702,,,,
s__2197,"0,0,1",2,"-0.375, 0.0, -0.445","0.375, 0.859529, 0.445","75.0, 85.9529, 89.0",1703,,,136,
s__2235,"0,0,1",2,"-0.95, 0.0, -0.445","0.95, 0.859529, 0.445","190.0, 85.9529, 89.0",1704,,,136,
s__2236,"0,0,1",2,"-0.375, 2.9802322E-8, -0.305","0.375, 0.46013, 0.305","75.0, 46.012997, 61.0",1705,,,136,
s__2237,"0,0,1",2,"-0.665, 0.0, -0.33","0.665, 1.11999, 0.33","133.0, 111.999, 66.0",1706,,,136,
s__2238,"0,0,1",3,"-0.6, 0.0, -0.3","0.6, 1.69995, 0.3","120.00001, 169.995, 60.000004",1707,,,35,
